,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
2,202041,Kevin,Scott,28  ,0021600603
0,2534,Zach,Zarba,15  ,0021700006
1,2714,David,Guthrie,16  ,0021700006
2,203592,Dedric,Taylor,21  ,0021700006
0,1195,Derrick,Stafford,9   ,0021700895
1,2005,Matt,Boland,18  ,0021700895
2,2529,Tony,Brown,6   ,0021700895
0,1204,Derek,Richardson,63  ,0021800608
1,2534,Zach,Zarba,15  ,0021800608
2,201245,Marat,Kogut,32  ,0021800608
0,101284,John,Goble,30  ,0021600615
1,201638,Brent,Barnaky,36  ,0021600615
2,202000,Steve,Anderson,35  ,0021600615
0,1195,Derrick,Stafford,9   ,0021600684
1,201640,Kane,Fitzgerald,5   ,0021600684
2,204059,Tyler,Ford,39  ,0021600684
0,1146,Tony,Brothers,25  ,0021700741
1,201639,Josh,Tiven,58  ,0021700741
2,202053,Scott,Twardoski,52  ,0021700741
0,1162,Scott,Foster,48  ,0021700947
1,2004,Courtney,Kirkland,61  ,0021700947
2,1626302,Aaron,Smith,51  ,0021700947
0,202007,Nick,Buchert,3   ,0021800059
1,202037,J.T.,Orr,72  ,0021800059
2,202058,James,Williams,60  ,0021800059
0,2148,Mark,Ayotte,56  ,0021801043
1,2534,Zach,Zarba,15  ,0021801043
2,201245,Marat,Kogut,32  ,0021801043
0,1194,Bill,Spooner,22  ,0021600716
1,200833,Eric,Dalen,37  ,0021600716
2,204058,Gediminas,Petraitis,50  ,0021600716
0,1193,Michael,Smith,38  ,0021601077
1,1830,Marc,Davis,8   ,0021601077
2,200832,Curtis,Blair,74  ,0021601077
0,2003,Pat,Fraher,26  ,0021700444
1,201637,Haywoode,Workman,66  ,0021700444
2,202026,Karl,Lane,77  ,0021700444
0,1162,Scott,Foster,48  ,0021700870
1,201245,Marat,Kogut,32  ,0021700870
2,1626302,Aaron,Smith,51  ,0021700870
0,1155,JB,DeRosa,62  ,0021800970
1,1830,Marc,Davis,8   ,0021800970
2,2004,Courtney,Kirkland,61  ,0021800970
0,1179,Rodney,Mott,71  ,0021801194
1,200832,Curtis,Blair,74  ,0021801194
2,1626301,Jason,Goldenberg,35  ,0021801194
0,101284,John,Goble,30  ,0021600736
1,200832,Curtis,Blair,74  ,0021600736
2,202026,Karl,Lane,77  ,0021600736
0,1204,Derek,Richardson,63  ,0021700081
1,1830,Marc,Davis,8   ,0021700081
2,202007,Nick,Buchert,3   ,0021700081
0,1830,Marc,Davis,8   ,0021801158
1,202037,J.T.,Orr,72  ,0021801158
2,203591,Mitchell,Ervin,27  ,0021801158
0,2003,Pat,Fraher,26  ,0021600744
1,2882,Sean,Wright,4   ,0021600744
2,202000,Steve,Anderson,35  ,0021600744
0,1148,James,Capers,19  ,0021700722
1,201638,Brent,Barnaky,36  ,0021700722
2,203593,Justin,Van Duyne,64  ,0021700722
0,1162,Scott,Foster,48  ,0021800448
1,202027,Tre,Maddox,73  ,0021800448
2,1628951,John,Butler,53  ,0021800448
0,201638,Brent,Barnaky,36  ,0021600758
1,201640,Kane,Fitzgerald,5   ,0021600758
2,203593,Justin,Van Duyne,64  ,0021600758
0,1152,Dan,Crawford,43  ,0021600898
1,2005,Matt,Boland,18  ,0021600898
2,1627962,Jacyn,Goble,68  ,0021600898
0,1179,Rodney,Mott,71  ,0021700909
1,1194,Bill,Spooner,22  ,0021700909
2,203177,Lauren,Holtkamp,7   ,0021700909
0,2882,Sean,Wright,4   ,0021700973
1,101283,Brian,Forte,45  ,0021700973
2,203591,Mitchell,Ervin,27  ,0021700973
0,201639,Josh,Tiven,58  ,0021800191
1,202049,Ben,Taylor,46  ,0021800191
2,1627962,Jacyn,Goble,68  ,0021800191
0,1199,Tom,Washington,49  ,0021801212
1,200834,Mark,Lindsay,29  ,0021801212
2,1627962,Jacyn,Goble,68  ,0021801212
0,1662,Bill,Kennedy,55  ,0021600795
1,2715,Eric,Lewis,42  ,0021600795
2,203592,Dedric,Taylor,21  ,0021600795
0,2005,Matt,Boland,18  ,0021601045
1,2882,Sean,Wright,4   ,0021601045
2,203593,Justin,Van Duyne,64  ,0021601045
0,1199,Tom,Washington,49  ,0021701073
1,2529,Tony,Brown,6   ,0021701073
2,203593,Justin,Van Duyne,64  ,0021701073
0,1162,Scott,Foster,48  ,0021800202
1,2004,Courtney,Kirkland,61  ,0021800202
2,200832,Curtis,Blair,74  ,0021800202
0,1147,Mike,Callahan,24  ,0021801103
1,204058,Gediminas,Petraitis,50  ,0021801103
2,1626302,Aaron,Smith,51  ,0021801103
0,1176,Monty,McCutchen,13  ,0021600868
1,1201,Leon,Wood,40  ,0021600868
2,202026,Karl,Lane,77  ,0021600868
0,201638,Brent,Barnaky,36  ,0021601220
1,201640,Kane,Fitzgerald,5   ,0021601220
2,204058,Gediminas,Petraitis,50  ,0021601220
0,2534,Zach,Zarba,15  ,0021700493
1,200834,Mark,Lindsay,29  ,0021700493
2,201245,Marat,Kogut,32  ,0021700493
0,1188,Leroy,Richardson,20  ,0021701022
1,2530,Ed,Malloy,14  ,0021701022
2,202049,Ben,Taylor,46  ,0021701022
0,2002,Derrick,Collins,11  ,0021800638
1,2004,Courtney,Kirkland,61  ,0021800638
2,202901,Matt,Myers,43  ,0021800638
0,2148,Mark,Ayotte,56  ,0021800856
1,203591,Mitchell,Ervin,27  ,0021800856
2,204058,Gediminas,Petraitis,50  ,0021800856
0,1148,James,Capers,19  ,0021600963
1,2715,Eric,Lewis,42  ,0021600963
2,202026,Karl,Lane,77  ,0021600963
0,1147,Mike,Callahan,24  ,0021700520
1,201638,Brent,Barnaky,36  ,0021700520
2,203591,Mitchell,Ervin,27  ,0021700520
0,2530,Ed,Malloy,14  ,0021800540
1,200833,Eric,Dalen,37  ,0021800540
2,204059,Tyler,Ford,39  ,0021800540
0,1830,Marc,Davis,8   ,0021600974
1,2005,Matt,Boland,18  ,0021600974
2,203592,Dedric,Taylor,21  ,0021600974
0,2005,Matt,Boland,18  ,0021700200
1,2534,Zach,Zarba,15  ,0021700200
2,1626303,Vladimir,Voyard-Tadal,76  ,0021700200
0,201639,Josh,Tiven,58  ,0021800553
1,202037,J.T.,Orr,72  ,0021800553
2,1627962,Jacyn,Goble,68  ,0021800553
0,1662,Bill,Kennedy,55  ,0021600990
1,1201,Leon,Wood,40  ,0021600990
2,2714,David,Guthrie,16  ,0021600990
0,1193,Michael,Smith,38  ,0021700214
1,1830,Marc,Davis,8   ,0021700214
2,2715,Eric,Lewis,42  ,0021700214
0,1174,Ken,Mauer,41  ,0021800755
1,2002,Derrick,Collins,11  ,0021800755
2,1627962,Jacyn,Goble,68  ,0021800755
0,1176,Monty,McCutchen,13  ,0021601003
1,2529,Tony,Brown,6   ,0021601003
2,204059,Tyler,Ford,39  ,0021601003
0,2529,Tony,Brown,6   ,0021700184
1,200834,Mark,Lindsay,29  ,0021700184
2,201245,Marat,Kogut,32  ,0021700184
0,1199,Tom,Washington,49  ,0021800768
1,2005,Matt,Boland,18  ,0021800768
2,202049,Ben,Taylor,46  ,0021800768
0,1194,Bill,Spooner,22  ,0021601062
1,201640,Kane,Fitzgerald,5   ,0021601062
2,202037,J.T.,Orr,72  ,0021601062
0,1162,Scott,Foster,48  ,0021700736
1,2715,Eric,Lewis,42  ,0021700736
2,1626302,Aaron,Smith,51  ,0021700736
0,2529,Tony,Brown,6   ,0021800927
1,101284,John,Goble,30  ,0021800927
2,203592,Dedric,Taylor,21  ,0021800927
0,1164,Ron,Garretson,10  ,0021601128
1,2715,Eric,Lewis,42  ,0021601128
2,201637,Haywoode,Workman,66  ,0021601128
0,101284,John,Goble,30  ,0021700379
1,202007,Nick,Buchert,3   ,0021700379
2,202037,J.T.,Orr,72  ,0021700379
0,2530,Ed,Malloy,14  ,0021700923
1,2715,Eric,Lewis,42  ,0021700923
2,202037,J.T.,Orr,72  ,0021700923
0,1201,Leon,Wood,40  ,0021800437
1,2534,Zach,Zarba,15  ,0021800437
2,1627964,Jonathan,Sterling,17  ,0021800437
0,1188,Leroy,Richardson,20  ,0021600021
1,2534,Zach,Zarba,15  ,0021600021
2,203593,Justin,Van Duyne,64  ,0021600021
0,2001,Jason,Phillips,23  ,0021600399
1,201639,Josh,Tiven,58  ,0021600399
2,203592,Dedric,Taylor,21  ,0021600399
0,2714,David,Guthrie,16  ,0021700975
1,202049,Ben,Taylor,46  ,0021700975
2,203177,Lauren,Holtkamp,7   ,0021700975
0,1146,Tony,Brothers,25  ,0021800085
1,202049,Ben,Taylor,46  ,0021800085
2,202053,Scott,Twardoski,52  ,0021800085
0,2003,Pat,Fraher,26  ,0021800196
1,201245,Marat,Kogut,32  ,0021800196
2,1626302,Aaron,Smith,51  ,0021800196
0,1164,Ron,Garretson,10  ,0021600045
1,200834,Mark,Lindsay,29  ,0021600045
2,203592,Dedric,Taylor,21  ,0021600045
0,1664,Gary,Zielinski,59  ,0021600519
1,2530,Ed,Malloy,14  ,0021600519
2,204058,Gediminas,Petraitis,50  ,0021600519
0,1363,Bennie,Adams,47  ,0021700037
1,202007,Nick,Buchert,3   ,0021700037
2,202035,Brett,Nansel,44  ,0021700037
0,1199,Tom,Washington,49  ,0021700465
1,2004,Courtney,Kirkland,61  ,0021700465
2,200832,Curtis,Blair,74  ,0021700465
0,2534,Zach,Zarba,15  ,0021800315
1,201638,Brent,Barnaky,36  ,0021800315
2,203593,Justin,Van Duyne,64  ,0021800315
0,201246,Kevin,Cutler,34  ,0021800863
1,201639,Josh,Tiven,58  ,0021800863
2,202053,Scott,Twardoski,52  ,0021800863
0,1195,Derrick,Stafford,9   ,0021600075
1,202058,James,Williams,60  ,0021600075
2,203591,Mitchell,Ervin,27  ,0021600075
0,1148,James,Capers,19  ,0021600774
1,1198,Scott,Wall,31  ,0021600774
2,201637,Haywoode,Workman,66  ,0021600774
0,2882,Sean,Wright,4   ,0021700902
1,201246,Kevin,Cutler,34  ,0021700902
2,1626302,Aaron,Smith,51  ,0021700902
0,2148,Mark,Ayotte,56  ,0021800176
1,202058,James,Williams,60  ,0021800176
2,1626301,Jason,Goldenberg,35  ,0021800176
0,2715,Eric,Lewis,42  ,0021801036
1,202026,Karl,Lane,77  ,0021801036
2,1627962,Jacyn,Goble,68  ,0021801036
0,1151,Sean,Corbin,33  ,0021600092
1,1164,Ron,Garretson,10  ,0021600092
2,202049,Ben,Taylor,46  ,0021600092
0,2001,Jason,Phillips,23  ,0021600344
1,202058,James,Williams,60  ,0021600344
2,204059,Tyler,Ford,39  ,0021600344
0,2534,Zach,Zarba,15  ,0021700227
1,202027,Tre,Maddox,73  ,0021700227
2,1627538,Randy,Richardson,53  ,0021700227
0,2530,Ed,Malloy,14  ,0021700804
1,202027,Tre,Maddox,73  ,0021700804
2,202049,Ben,Taylor,46  ,0021700804
0,2714,David,Guthrie,16  ,0021800337
1,201246,Kevin,Cutler,34  ,0021800337
2,1626302,Aaron,Smith,51  ,0021800337
0,1830,Marc,Davis,8   ,0021800743
1,202035,Brett,Nansel,44  ,0021800743
2,202049,Ben,Taylor,46  ,0021800743
0,1179,Rodney,Mott,71  ,0021600103
1,201639,Josh,Tiven,58  ,0021600103
2,202000,Steve,Anderson,35  ,0021600103
0,1662,Bill,Kennedy,55  ,0021601141
1,1188,Leroy,Richardson,20  ,0021601141
2,202053,Scott,Twardoski,52  ,0021601141
0,1151,Sean,Corbin,33  ,0021700083
1,1188,Leroy,Richardson,20  ,0021700083
2,201245,Marat,Kogut,32  ,0021700083
0,2530,Ed,Malloy,14  ,0021700652
1,201246,Kevin,Cutler,34  ,0021700652
2,1627962,Jacyn,Goble,68  ,0021700652
0,1164,Ron,Garretson,10  ,0021800366
1,203592,Dedric,Taylor,21  ,0021800366
2,1626300,Ray,Acosta,54  ,0021800366
0,1162,Scott,Foster,48  ,0021800991
1,202041,Kevin,Scott,28  ,0021800991
2,1626300,Ray,Acosta,54  ,0021800991
0,1176,Monty,McCutchen,13  ,0021600143
1,1664,Gary,Zielinski,59  ,0021600143
2,1626301,Jason,Goldenberg,65  ,0021600143
0,2530,Ed,Malloy,14  ,0021600299
1,2004,Courtney,Kirkland,61  ,0021600299
2,203593,Justin,Van Duyne,64  ,0021600299
0,2148,Mark,Ayotte,56  ,0021700846
1,2714,David,Guthrie,16  ,0021700846
2,202056,CJ,Washington,12  ,0021700846
0,1201,Leon,Wood,40  ,0021701153
1,2534,Zach,Zarba,15  ,0021701153
2,201638,Brent,Barnaky,36  ,0021701153
0,2002,Derrick,Collins,11  ,0021800047
1,2530,Ed,Malloy,14  ,0021800047
2,203593,Justin,Van Duyne,64  ,0021800047
0,101283,Brian,Forte,45  ,0021801000
1,202058,James,Williams,60  ,0021801000
2,1626302,Aaron,Smith,51  ,0021801000
0,2715,Eric,Lewis,42  ,0021600166
1,201640,Kane,Fitzgerald,5   ,0021600166
2,201246,Kevin,Cutler,34  ,0021600166
0,2882,Sean,Wright,4   ,0021600692
1,201246,Kevin,Cutler,34  ,0021600692
2,201638,Brent,Barnaky,36  ,0021600692
0,2003,Pat,Fraher,26  ,0021700563
1,101283,Brian,Forte,45  ,0021700563
2,1627962,Jacyn,Goble,68  ,0021700563
0,1363,Bennie,Adams,47  ,0021700671
1,2004,Courtney,Kirkland,61  ,0021700671
2,202056,CJ,Washington,12  ,0021700671
0,1199,Tom,Washington,49  ,0021800033
1,101283,Brian,Forte,45  ,0021800033
2,1627962,Jacyn,Goble,68  ,0021800033
0,1174,Ken,Mauer,41  ,0021800728
1,201245,Marat,Kogut,32  ,0021800728
2,1627962,Jacyn,Goble,68  ,0021800728
0,1152,Dan,Crawford,43  ,0021600176
1,201245,Marat,Kogut,32  ,0021600176
2,202056,CJ,Washington,53  ,0021600176
0,1195,Derrick,Stafford,9   ,0021700703
1,2529,Tony,Brown,6   ,0021700703
2,1626301,Jason,Goldenberg,35  ,0021700703
0,2003,Pat,Fraher,26  ,0021800651
1,2148,Mark,Ayotte,56  ,0021800651
2,201637,Haywoode,Workman,66  ,0021800651
0,1199,Tom,Washington,49  ,0021600189
1,101283,Brian,Forte,45  ,0021600189
2,202027,Tre,Maddox,73  ,0021600189
0,1179,Rodney,Mott,71  ,0021700341
1,2529,Tony,Brown,6   ,0021700341
2,202041,Kevin,Scott,28  ,0021700341
0,1148,James,Capers,19  ,0021800242
1,2005,Matt,Boland,18  ,0021800242
2,1626301,Jason,Goldenberg,35  ,0021800242
0,1193,Michael,Smith,38  ,0021600200
1,1179,Rodney,Mott,71  ,0021600200
2,1204,Derek,Richardson,63  ,0021600200
0,2002,Derrick,Collins,11  ,0021700108
1,101283,Brian,Forte,45  ,0021700108
2,202056,CJ,Washington,12  ,0021700108
0,1174,Ken,Mauer,41  ,0021800480
1,200834,Mark,Lindsay,29  ,0021800480
2,1627541,Natalie,Sago,76  ,0021800480
0,1146,Tony,Brothers,25  ,0021600214
1,1201,Leon,Wood,40  ,0021600214
2,1626302,Aaron,Smith,51  ,0021600214
0,2003,Pat,Fraher,26  ,0021701090
1,201245,Marat,Kogut,32  ,0021701090
2,202035,Brett,Nansel,44  ,0021701090
0,1155,JB,DeRosa,62  ,0021800503
1,201639,Josh,Tiven,58  ,0021800503
2,202007,Nick,Buchert,3   ,0021800503
0,1146,Tony,Brothers,25  ,0021600320
1,202041,Kevin,Scott,28  ,0021600320
2,202049,Ben,Taylor,46  ,0021600320
0,1152,Dan,Crawford,43  ,0021600506
1,2005,Matt,Boland,18  ,0021600506
2,1627962,Jacyn,Goble,68  ,0021600506
0,1164,Ron,Garretson,10  ,0021700863
1,1662,Bill,Kennedy,55  ,0021700863
2,202053,Scott,Twardoski,52  ,0021700863
0,1151,Sean,Corbin,33  ,0021701027
1,1199,Tom,Washington,49  ,0021701027
2,203593,Justin,Van Duyne,64  ,0021701027
0,2530,Ed,Malloy,14  ,0021800808
1,204059,Tyler,Ford,39  ,0021800808
2,1626300,Ray,Acosta,54  ,0021800808
0,2002,Derrick,Collins,11  ,0021801105
1,201640,Kane,Fitzgerald,5   ,0021801105
2,203593,Justin,Van Duyne,64  ,0021801105
0,1176,Monty,McCutchen,13  ,0021600416
1,2714,David,Guthrie,16  ,0021600416
2,201640,Kane,Fitzgerald,5   ,0021600416
0,1147,Mike,Callahan,24  ,0021700288
1,1193,Michael,Smith,38  ,0021700288
2,203177,Lauren,Holtkamp,7   ,0021700288
0,1174,Ken,Mauer,41  ,0021700434
1,2148,Mark,Ayotte,56  ,0021700434
2,1627963,Phenizee,Ransom,70  ,0021700434
0,2004,Courtney,Kirkland,61  ,0021800689
1,202026,Karl,Lane,77  ,0021800689
2,1626300,Ray,Acosta,54  ,0021800689
0,1176,Monty,McCutchen,13  ,0021600467
1,202058,James,Williams,60  ,0021600467
2,1626302,Aaron,Smith,51  ,0021600467
0,1662,Bill,Kennedy,55  ,0021600812
1,202058,James,Williams,60  ,0021600812
2,202035,Brett,Nansel,44  ,0021600812
0,101283,Brian,Forte,45  ,0021700732
1,202037,J.T.,Orr,72  ,0021700732
2,204059,Tyler,Ford,39  ,0021700732
0,1146,Tony,Brothers,25  ,0021701132
1,202041,Kevin,Scott,28  ,0021701132
2,203591,Mitchell,Ervin,27  ,0021701132
0,1164,Ron,Garretson,10  ,0021801030
1,2882,Sean,Wright,4   ,0021801030
2,201637,Haywoode,Workman,66  ,0021801030
0,1198,Scott,Wall,31  ,0021801200
1,2148,Mark,Ayotte,56  ,0021801200
2,2714,David,Guthrie,16  ,0021801200
0,1148,James,Capers,19  ,0021600482
1,1193,Michael,Smith,38  ,0021600482
2,202000,Steve,Anderson,35  ,0021600482
0,1147,Mike,Callahan,24  ,0021700141
1,202026,Karl,Lane,77  ,0021700141
2,1626302,Aaron,Smith,51  ,0021700141
0,1164,Ron,Garretson,10  ,0021700573
1,1188,Leroy,Richardson,20  ,0021700573
2,202058,James,Williams,60  ,0021700573
0,1148,James,Capers,19  ,0021800403
1,101283,Brian,Forte,45  ,0021800403
2,203593,Justin,Van Duyne,64  ,0021800403
0,1199,Tom,Washington,49  ,0021800754
1,203592,Dedric,Taylor,21  ,0021800754
2,1628159,Mousa,Dagher,57  ,0021800754
0,2002,Derrick,Collins,11  ,0021600541
1,2534,Zach,Zarba,15  ,0021600541
2,203177,Lauren,Holtkamp,7   ,0021600541
0,1146,Tony,Brothers,25  ,0021600982
1,1188,Leroy,Richardson,20  ,0021600982
2,203591,Mitchell,Ervin,27  ,0021600982
0,200833,Eric,Dalen,37  ,0021700448
1,201640,Kane,Fitzgerald,5   ,0021700448
2,202037,J.T.,Orr,72  ,0021700448
0,1199,Tom,Washington,49  ,0021701216
1,1664,Gary,Zielinski,59  ,0021701216
2,203591,Mitchell,Ervin,27  ,0021701216
0,1830,Marc,Davis,8   ,0021800613
1,2002,Derrick,Collins,11  ,0021800613
2,1627541,Natalie,Sago,76  ,0021800613
0,201640,Kane,Fitzgerald,5   ,0021801216
1,204059,Tyler,Ford,39  ,0021801216
2,1627541,Natalie,Sago,76  ,0021801216
0,1148,James,Capers,19  ,0021600636
1,2714,David,Guthrie,16  ,0021600636
2,202049,Ben,Taylor,46  ,0021600636
0,1148,James,Capers,19  ,0021701080
1,1188,Leroy,Richardson,20  ,0021701080
2,1664,Gary,Zielinski,59  ,0021701080
0,2714,David,Guthrie,16  ,0021800867
1,202053,Scott,Twardoski,52  ,0021800867
2,1626300,Ray,Acosta,54  ,0021800867
0,1204,Derek,Richardson,63  ,0021600654
1,101283,Brian,Forte,45  ,0021600654
2,200834,Mark,Lindsay,29  ,0021600654
0,2882,Sean,Wright,4   ,0021700124
1,202058,James,Williams,60  ,0021700124
2,1626303,Vladimir,Voyard-Tadal,76  ,0021700124
0,202041,Kevin,Scott,28  ,0021800444
1,202058,James,Williams,60  ,0021800444
2,202901,Matt,Myers,43  ,0021800444
0,1830,Marc,Davis,8   ,0021600663
1,2715,Eric,Lewis,42  ,0021600663
2,204058,Gediminas,Petraitis,50  ,0021600663
0,1188,Leroy,Richardson,20  ,0021700350
1,1363,Bennie,Adams,47  ,0021700350
2,2714,David,Guthrie,16  ,0021700350
0,1201,Leon,Wood,40  ,0021800668
1,201639,Josh,Tiven,58  ,0021800668
2,202007,Nick,Buchert,3   ,0021800668
0,1201,Leon,Wood,40  ,0021600753
1,2715,Eric,Lewis,42  ,0021600753
2,1151,Sean,Corbin,33  ,0021600753
0,1830,Marc,Davis,8   ,0021601216
1,2148,Mark,Ayotte,56  ,0021601216
2,203593,Justin,Van Duyne,64  ,0021601216
0,2005,Matt,Boland,18  ,0021700403
1,101284,John,Goble,30  ,0021700403
2,202035,Brett,Nansel,44  ,0021700403
0,1151,Sean,Corbin,33  ,0021700527
1,202026,Karl,Lane,77  ,0021700527
2,202056,CJ,Washington,12  ,0021700527
0,1155,JB,DeRosa,62  ,0021800836
1,200832,Curtis,Blair,74  ,0021800836
2,201639,Josh,Tiven,58  ,0021800836
0,1201,Leon,Wood,40  ,0021801094
1,1830,Marc,Davis,8   ,0021801094
2,202026,Karl,Lane,77  ,0021801094
0,1174,Ken,Mauer,41  ,0021600788
1,2004,Courtney,Kirkland,61  ,0021600788
2,204059,Tyler,Ford,39  ,0021600788
0,1176,Monty,McCutchen,13  ,0021600892
1,202041,Kevin,Scott,28  ,0021600892
2,203593,Justin,Van Duyne,64  ,0021600892
0,1147,Mike,Callahan,24  ,0021700740
1,1198,Scott,Wall,31  ,0021700740
2,202026,Karl,Lane,77  ,0021700740
0,1148,James,Capers,19  ,0021700918
1,1193,Michael,Smith,38  ,0021700918
2,200832,Curtis,Blair,74  ,0021700918
0,1204,Derek,Richardson,63  ,0021800080
1,2882,Sean,Wright,4   ,0021800080
2,202026,Karl,Lane,77  ,0021800080
0,1195,Derrick,Stafford,9   ,0021600859
1,202007,Nick,Buchert,3   ,0021600859
2,203177,Lauren,Holtkamp,7   ,0021600859
0,1176,Monty,McCutchen,13  ,0021700299
1,200834,Mark,Lindsay,29  ,0021700299
2,202035,Brett,Nansel,44  ,0021700299
0,1151,Sean,Corbin,33  ,0021800257
1,1193,Michael,Smith,38  ,0021800257
2,1627541,Natalie,Sago,76  ,0021800257
0,1147,Mike,Callahan,24  ,0021600875
1,201640,Kane,Fitzgerald,5   ,0021600875
2,202027,Tre,Maddox,73  ,0021600875
0,1204,Derek,Richardson,63  ,0021700691
1,2534,Zach,Zarba,15  ,0021700691
2,202007,Nick,Buchert,3   ,0021700691
0,2004,Courtney,Kirkland,61  ,0021800275
1,203592,Dedric,Taylor,21  ,0021800275
2,1628172,Evan,Scott,78  ,0021800275
0,1151,Sean,Corbin,33  ,0021601038
1,1174,Ken,Mauer,41  ,0021601038
2,202056,CJ,Washington,53  ,0021601038
0,1164,Ron,Garretson,10  ,0021700303
1,202049,Ben,Taylor,46  ,0021700303
2,202053,Scott,Twardoski,52  ,0021700303
0,1179,Rodney,Mott,71  ,0021800287
1,2529,Tony,Brown,6   ,0021800287
2,202056,CJ,Washington,12  ,0021800287
0,101284,John,Goble,30  ,0021601053
1,200832,Curtis,Blair,74  ,0021601053
2,201638,Brent,Barnaky,36  ,0021601053
0,2003,Pat,Fraher,26  ,0021700952
1,202007,Nick,Buchert,3   ,0021700952
2,1627962,Jacyn,Goble,68  ,0021700952
0,1179,Rodney,Mott,71  ,0021800901
1,200832,Curtis,Blair,74  ,0021800901
2,1627961,Brandon,Adair,67  ,0021800901
0,1162,Scott,Foster,48  ,0021601067
1,2003,Pat,Fraher,26  ,0021601067
2,1198,Scott,Wall,31  ,0021601067
0,1146,Tony,Brothers,25  ,0021700102
1,201637,Haywoode,Workman,66  ,0021700102
2,202041,Kevin,Scott,28  ,0021700102
0,1199,Tom,Washington,49  ,0021800489
1,202049,Ben,Taylor,46  ,0021800489
2,1628953,Ashley,Moyer-Gleich,75  ,0021800489
0,1662,Bill,Kennedy,55  ,0021601076
1,2005,Matt,Boland,18  ,0021601076
2,200833,Eric,Dalen,37  ,0021601076
0,1155,JB,DeRosa,62  ,0021700326
1,1662,Bill,Kennedy,55  ,0021700326
2,2002,Derrick,Collins,11  ,0021700326
0,2002,Derrick,Collins,11  ,0021800458
1,2714,David,Guthrie,16  ,0021800458
2,1628172,Evan,Scott,78  ,0021800458
0,1830,Marc,Davis,8   ,0021601087
1,2714,David,Guthrie,16  ,0021601087
2,203177,Lauren,Holtkamp,7   ,0021601087
0,1162,Scott,Foster,48  ,0021700987
1,1204,Derek,Richardson,63  ,0021700987
2,202026,Karl,Lane,77  ,0021700987
0,1198,Scott,Wall,31  ,0021800679
1,2714,David,Guthrie,16  ,0021800679
2,1628159,Mousa,Dagher,57  ,0021800679
0,1179,Rodney,Mott,71  ,0021601106
1,201639,Josh,Tiven,58  ,0021601106
2,202000,Steve,Anderson,35  ,0021601106
0,1155,JB,DeRosa,62  ,0021700943
1,1662,Bill,Kennedy,55  ,0021700943
2,2005,Matt,Boland,18  ,0021700943
0,200834,Mark,Lindsay,29  ,0021800883
1,204059,Tyler,Ford,39  ,0021800883
2,1626302,Aaron,Smith,51  ,0021800883
0,2003,Pat,Fraher,26  ,0021600033
1,1363,Bennie,Adams,47  ,0021600033
2,202027,Tre,Maddox,73  ,0021600033
0,1162,Scott,Foster,48  ,0021600386
1,1164,Ron,Garretson,10  ,0021600386
2,202037,J.T.,Orr,72  ,0021600386
0,1198,Scott,Wall,31  ,0021700694
1,1830,Marc,Davis,8   ,0021700694
2,202026,Karl,Lane,77  ,0021700694
0,101284,John,Goble,30  ,0021701211
1,201639,Josh,Tiven,58  ,0021701211
2,202037,J.T.,Orr,72  ,0021701211
0,1146,Tony,Brothers,25  ,0021800643
1,202007,Nick,Buchert,3   ,0021800643
2,202056,CJ,Washington,12  ,0021800643
0,1830,Marc,Davis,8   ,0021801190
1,2004,Courtney,Kirkland,61  ,0021801190
2,200833,Eric,Dalen,37  ,0021801190
0,1830,Marc,Davis,8   ,0021600063
1,201638,Brent,Barnaky,36  ,0021600063
2,202053,Scott,Twardoski,52  ,0021600063
0,1176,Monty,McCutchen,13  ,0021600988
1,2529,Tony,Brown,6   ,0021600988
2,202027,Tre,Maddox,73  ,0021600988
0,1179,Rodney,Mott,71  ,0021700012
1,202037,J.T.,Orr,72  ,0021700012
2,202058,James,Williams,60  ,0021700012
0,1146,Tony,Brothers,25  ,0021700889
1,1155,JB,DeRosa,62  ,0021700889
2,202049,Ben,Taylor,46  ,0021700889
0,202041,Kevin,Scott,28  ,0021800718
1,202058,James,Williams,60  ,0021800718
2,202901,Matt,Myers,43  ,0021800718
0,2002,Derrick,Collins,11  ,0021600076
1,2882,Sean,Wright,4   ,0021600076
